turn_id,utterance_id,youtube_id,source_url,title,category,priority,subtitle_path,video_path,audio_path,split_group_id,split_strategy,split,emotion_label,emotion_label_source,emotion_label_confidence,review_flag,review_reason,usable_for_phase2,turn_text,utterance_text,turn_start_time,turn_end_time,turn_duration_seconds,duration_seconds,turn_boundary_type,turn_confidence,turn_marker_count,turn_piece_count,turn_piece_ids,turn_source_utterance_ids,turn_source_utterance_count,source_video_path,source_audio_path,clip_video_path,clip_audio_path,clip_start_seconds,clip_end_seconds,clip_duration_seconds,clip_status,start_time,end_time,source_offset_seconds,source_offset_status
D6skXbDJJj8_turn05827,D6skXbDJJj8_turn05827,D6skXbDJJj8,https://www.youtube.com/live/D6skXbDJJj8,LIVE: Lindsay Clancy Murder Trial — MA v. Lindsay Clancy — Day 8,full_trial_stream,5,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8_D6skXbDJJj8.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/D6skXbDJJj8/D6skXbDJJj8_turn05827.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/D6skXbDJJj8/D6skXbDJJj8_turn05827.wav,D6skXbDJJj8,group_by_youtube_id,train,neutral,text_keyword_heuristic,LOW,NO,neutral default,YES,No. Thank you. It's all I have.,No. Thank you. It's all I have.,05:55:29.007,05:55:31.584,2.577,2.577,marker,MEDIUM,1,3,"D6skXbDJJj8_utt08387#p02,D6skXbDJJj8_utt08388#p01,D6skXbDJJj8_utt08389#p01","D6skXbDJJj8_utt08387,D6skXbDJJj8_utt08388,D6skXbDJJj8_utt08389",3,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8_D6skXbDJJj8.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8_D6skXbDJJj8.wav,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/D6skXbDJJj8/D6skXbDJJj8_turn05827.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/D6skXbDJJj8/D6skXbDJJj8_turn05827.wav,21329.007,21331.584,2.577,created,05:55:29.007,05:55:31.584,0.000,default_zero
D6skXbDJJj8_turn05828,D6skXbDJJj8_turn05828,D6skXbDJJj8,https://www.youtube.com/live/D6skXbDJJj8,LIVE: Lindsay Clancy Murder Trial — MA v. Lindsay Clancy — Day 8,full_trial_stream,5,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8_D6skXbDJJj8.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/D6skXbDJJj8/D6skXbDJJj8_turn05828.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/D6skXbDJJj8/D6skXbDJJj8_turn05828.wav,D6skXbDJJj8,group_by_youtube_id,train,neutral,text_keyword_heuristic,LOW,NO,neutral default,YES,Anything on that?,Anything on that?,05:55:31.584,05:55:32.471,0.887,0.887,marker,MEDIUM,1,3,"D6skXbDJJj8_utt08389#p02,D6skXbDJJj8_utt08390#p01,D6skXbDJJj8_utt08391#p01","D6skXbDJJj8_utt08389,D6skXbDJJj8_utt08390,D6skXbDJJj8_utt08391",3,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8_D6skXbDJJj8.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8_D6skXbDJJj8.wav,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/D6skXbDJJj8/D6skXbDJJj8_turn05828.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/D6skXbDJJj8/D6skXbDJJj8_turn05828.wav,21331.584,21332.471,0.887,created,05:55:31.584,05:55:32.471,0.000,default_zero
D6skXbDJJj8_turn05830,D6skXbDJJj8_turn05830,D6skXbDJJj8,https://www.youtube.com/live/D6skXbDJJj8,LIVE: Lindsay Clancy Murder Trial — MA v. Lindsay Clancy — Day 8,full_trial_stream,5,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8_D6skXbDJJj8.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/D6skXbDJJj8/D6skXbDJJj8_turn05830.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/D6skXbDJJj8/D6skXbDJJj8_turn05830.wav,D6skXbDJJj8,group_by_youtube_id,train,neutral,text_keyword_heuristic,LOW,NO,neutral default,YES,"Thank you, sir. You may sit down.","Thank you, sir. You may sit down.",05:55:32.767,05:55:36.889,4.122,4.122,marker,MEDIUM,1,6,"D6skXbDJJj8_utt08393#p02,D6skXbDJJj8_utt08394#p01,D6skXbDJJj8_utt08395#p01,D6skXbDJJj8_utt08395#p02,D6skXbDJJj8_utt08396#p01,D6skXbDJJj8_utt08397#p01","D6skXbDJJj8_utt08393,D6skXbDJJj8_utt08394,D6skXbDJJj8_utt08395,D6skXbDJJj8_utt08396,D6skXbDJJj8_utt08397",5,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8_D6skXbDJJj8.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8_D6skXbDJJj8.wav,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/D6skXbDJJj8/D6skXbDJJj8_turn05830.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/D6skXbDJJj8/D6skXbDJJj8_turn05830.wav,21332.767,21336.889,4.122,created,05:55:32.767,05:55:36.889,0.000,default_zero
D6skXbDJJj8_turn05834,D6skXbDJJj8_turn05834,D6skXbDJJj8,https://www.youtube.com/live/D6skXbDJJj8,LIVE: Lindsay Clancy Murder Trial — MA v. Lindsay Clancy — Day 8,full_trial_stream,5,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8_D6skXbDJJj8.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/D6skXbDJJj8/D6skXbDJJj8_turn05834.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/D6skXbDJJj8/D6skXbDJJj8_turn05834.wav,D6skXbDJJj8,group_by_youtube_id,train,neutral,text_keyword_heuristic,LOW,NO,neutral default,YES,session. We return back to the matter for Lindsay Clancy. All parties are present excluding the jury.,session. We return back to the matter for Lindsay Clancy. All parties are present excluding the jury.,06:24:38.150,06:24:45.034,6.884,6.884,marker,MEDIUM,1,8,"D6skXbDJJj8_utt08510#p01,D6skXbDJJj8_utt08511#p01,D6skXbDJJj8_utt08512#p01,D6skXbDJJj8_utt08513#p01,D6skXbDJJj8_utt08514#p01,D6skXbDJJj8_utt08515#p01,D6skXbDJJj8_utt08516#p01,D6skXbDJJj8_utt08517#p01","D6skXbDJJj8_utt08510,D6skXbDJJj8_utt08511,D6skXbDJJj8_utt08512,D6skXbDJJj8_utt08513,D6skXbDJJj8_utt08514,D6skXbDJJj8_utt08515,D6skXbDJJj8_utt08516,D6skXbDJJj8_utt08517",8,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8_D6skXbDJJj8.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8_D6skXbDJJj8.wav,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/D6skXbDJJj8/D6skXbDJJj8_turn05834.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/D6skXbDJJj8/D6skXbDJJj8_turn05834.wav,23078.150,23085.034,6.884,created,06:24:38.150,06:24:45.034,0.000,default_zero
D6skXbDJJj8_turn05837,D6skXbDJJj8_turn05837,D6skXbDJJj8,https://www.youtube.com/live/D6skXbDJJj8,LIVE: Lindsay Clancy Murder Trial — MA v. Lindsay Clancy — Day 8,full_trial_stream,5,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8_D6skXbDJJj8.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/D6skXbDJJj8/D6skXbDJJj8_turn05837.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/D6skXbDJJj8/D6skXbDJJj8_turn05837.wav,D6skXbDJJj8,group_by_youtube_id,train,neutral,text_keyword_heuristic,LOW,NO,neutral default,YES,"That's right. He's not he's not giving an opinion of criminal responsibility,","That's right. He's not he's not giving an opinion of criminal responsibility,",06:34:13.980,06:34:19.465,5.485,5.485,marker,MEDIUM,1,5,"D6skXbDJJj8_utt08965#p02,D6skXbDJJj8_utt08966#p01,D6skXbDJJj8_utt08967#p01,D6skXbDJJj8_utt08968#p01,D6skXbDJJj8_utt08969#p01","D6skXbDJJj8_utt08965,D6skXbDJJj8_utt08966,D6skXbDJJj8_utt08967,D6skXbDJJj8_utt08968,D6skXbDJJj8_utt08969",5,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8_D6skXbDJJj8.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8_D6skXbDJJj8.wav,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/D6skXbDJJj8/D6skXbDJJj8_turn05837.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/D6skXbDJJj8/D6skXbDJJj8_turn05837.wav,23653.980,23659.465,5.485,created,06:34:13.980,06:34:19.465,0.000,default_zero
D6skXbDJJj8_turn05838,D6skXbDJJj8_turn05838,D6skXbDJJj8,https://www.youtube.com/live/D6skXbDJJj8,LIVE: Lindsay Clancy Murder Trial — MA v. Lindsay Clancy — Day 8,full_trial_stream,5,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8_D6skXbDJJj8.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/D6skXbDJJj8/D6skXbDJJj8_turn05838.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/D6skXbDJJj8/D6skXbDJJj8_turn05838.wav,D6skXbDJJj8,group_by_youtube_id,train,neutral,text_keyword_heuristic,LOW,NO,neutral default,YES,right? But I'm struggling to see how that comes now. Maybe,right? But I'm struggling to see how that comes now. Maybe,06:34:19.465,06:34:23.758,4.293,4.293,marker,MEDIUM,1,5,"D6skXbDJJj8_utt08969#p02,D6skXbDJJj8_utt08972#p01,D6skXbDJJj8_utt08973#p01,D6skXbDJJj8_utt08974#p01,D6skXbDJJj8_utt08975#p01","D6skXbDJJj8_utt08969,D6skXbDJJj8_utt08972,D6skXbDJJj8_utt08973,D6skXbDJJj8_utt08974,D6skXbDJJj8_utt08975",5,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8_D6skXbDJJj8.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8_D6skXbDJJj8.wav,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/D6skXbDJJj8/D6skXbDJJj8_turn05838.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/D6skXbDJJj8/D6skXbDJJj8_turn05838.wav,23659.465,23663.758,4.293,created,06:34:19.465,06:34:23.758,0.000,default_zero
D6skXbDJJj8_turn05839,D6skXbDJJj8_turn05839,D6skXbDJJj8,https://www.youtube.com/live/D6skXbDJJj8,LIVE: Lindsay Clancy Murder Trial — MA v. Lindsay Clancy — Day 8,full_trial_stream,5,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8_D6skXbDJJj8.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/D6skXbDJJj8/D6skXbDJJj8_turn05839.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/D6skXbDJJj8/D6skXbDJJj8_turn05839.wav,D6skXbDJJj8,group_by_youtube_id,train,neutral,text_keyword_heuristic,LOW,NO,neutral default,YES,"Well, he's he he's the doctor that I'm using for toxicology.","Well, he's he he's the doctor that I'm using for toxicology.",06:34:23.758,06:34:27.284,3.526,3.526,marker,MEDIUM,1,5,"D6skXbDJJj8_utt08975#p02,D6skXbDJJj8_utt08976#p01,D6skXbDJJj8_utt08977#p01,D6skXbDJJj8_utt08978#p01,D6skXbDJJj8_utt08979#p01","D6skXbDJJj8_utt08975,D6skXbDJJj8_utt08976,D6skXbDJJj8_utt08977,D6skXbDJJj8_utt08978,D6skXbDJJj8_utt08979",5,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8_D6skXbDJJj8.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8_D6skXbDJJj8.wav,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/D6skXbDJJj8/D6skXbDJJj8_turn05839.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/D6skXbDJJj8/D6skXbDJJj8_turn05839.wav,23663.758,23667.284,3.526,created,06:34:23.758,06:34:27.284,0.000,default_zero
D6skXbDJJj8_turn05844,D6skXbDJJj8_turn05844,D6skXbDJJj8,https://www.youtube.com/live/D6skXbDJJj8,LIVE: Lindsay Clancy Murder Trial — MA v. Lindsay Clancy — Day 8,full_trial_stream,5,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8_D6skXbDJJj8.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/D6skXbDJJj8/D6skXbDJJj8_turn05844.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/D6skXbDJJj8/D6skXbDJJj8_turn05844.wav,D6skXbDJJj8,group_by_youtube_id,train,neutral,text_keyword_heuristic,LOW,NO,neutral default,YES,"Well, let me ask you this because I haven't had an opportunity. This is probably what I'm going to have to look at tonight. Um is Dr. Condi adding anything to the uh expert disclosures that have already been made because I know there's disclosures","Well, let me ask you this because I haven't had an opportunity. This is probably what I'm going to have to look at tonight. Um is Dr. Condi adding anything to the uh expert disclosures that have already been made because I know there's disclosures",06:36:09.478,06:36:23.604,14.126,14.126,marker,MEDIUM,1,15,"D6skXbDJJj8_utt09059#p02,D6skXbDJJj8_utt09060#p01,D6skXbDJJj8_utt09061#p01,D6skXbDJJj8_utt09062#p01,D6skXbDJJj8_utt09063#p01,D6skXbDJJj8_utt09064#p01,D6skXbDJJj8_utt09065#p01,D6skXbDJJj8_utt09066#p01,D6skXbDJJj8_utt09067#p01,D6skXbDJJj8_utt09068#p01,D6skXbDJJj8_utt09069#p01,D6skXbDJJj8_utt09070#p01,D6skXbDJJj8_utt09071#p01,D6skXbDJJj8_utt09072#p01,D6skXbDJJj8_utt09073#p01","D6skXbDJJj8_utt09059,D6skXbDJJj8_utt09060,D6skXbDJJj8_utt09061,D6skXbDJJj8_utt09062,D6skXbDJJj8_utt09063,D6skXbDJJj8_utt09064,D6skXbDJJj8_utt09065,D6skXbDJJj8_utt09066,D6skXbDJJj8_utt09067,D6skXbDJJj8_utt09068,D6skXbDJJj8_utt09069,D6skXbDJJj8_utt09070,D6skXbDJJj8_utt09071,D6skXbDJJj8_utt09072,D6skXbDJJj8_utt09073",15,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8_D6skXbDJJj8.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8_D6skXbDJJj8.wav,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/D6skXbDJJj8/D6skXbDJJj8_turn05844.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/D6skXbDJJj8/D6skXbDJJj8_turn05844.wav,23769.478,23783.604,14.126,created,06:36:09.478,06:36:23.604,0.000,default_zero
D6skXbDJJj8_turn05849,D6skXbDJJj8_turn05849,D6skXbDJJj8,https://www.youtube.com/live/D6skXbDJJj8,LIVE: Lindsay Clancy Murder Trial — MA v. Lindsay Clancy — Day 8,full_trial_stream,5,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8_D6skXbDJJj8.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/D6skXbDJJj8/D6skXbDJJj8_turn05849.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/D6skXbDJJj8/D6skXbDJJj8_turn05849.wav,D6skXbDJJj8,group_by_youtube_id,train,neutral,text_keyword_heuristic,LOW,NO,neutral default,YES,which guts the defense if if their,which guts the defense if if their,06:38:08.744,06:38:11.569,2.825,2.825,marker,MEDIUM,1,3,"D6skXbDJJj8_utt09161#p02,D6skXbDJJj8_utt09162#p01,D6skXbDJJj8_utt09163#p01","D6skXbDJJj8_utt09161,D6skXbDJJj8_utt09162,D6skXbDJJj8_utt09163",3,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8_D6skXbDJJj8.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8_D6skXbDJJj8.wav,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/D6skXbDJJj8/D6skXbDJJj8_turn05849.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/D6skXbDJJj8/D6skXbDJJj8_turn05849.wav,23888.744,23891.569,2.825,created,06:38:08.744,06:38:11.569,0.000,default_zero
D6skXbDJJj8_turn05850,D6skXbDJJj8_turn05850,D6skXbDJJj8,https://www.youtube.com/live/D6skXbDJJj8,LIVE: Lindsay Clancy Murder Trial — MA v. Lindsay Clancy — Day 8,full_trial_stream,5,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8_D6skXbDJJj8.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/D6skXbDJJj8/D6skXbDJJj8_turn05850.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/D6skXbDJJj8/D6skXbDJJj8_turn05850.wav,D6skXbDJJj8,group_by_youtube_id,train,neutral,text_keyword_heuristic,LOW,NO,neutral default,YES,argument that they need time to cross-examine or prepare,argument that they need time to cross-examine or prepare,06:38:11.569,06:38:14.552,2.983,2.983,marker,MEDIUM,1,5,"D6skXbDJJj8_utt09163#p02,D6skXbDJJj8_utt09164#p01,D6skXbDJJj8_utt09165#p01,D6skXbDJJj8_utt09166#p01,D6skXbDJJj8_utt09167#p01","D6skXbDJJj8_utt09163,D6skXbDJJj8_utt09164,D6skXbDJJj8_utt09165,D6skXbDJJj8_utt09166,D6skXbDJJj8_utt09167",5,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8_D6skXbDJJj8.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8_D6skXbDJJj8.wav,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/D6skXbDJJj8/D6skXbDJJj8_turn05850.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/D6skXbDJJj8/D6skXbDJJj8_turn05850.wav,23891.569,23894.552,2.983,created,06:38:11.569,06:38:14.552,0.000,default_zero
D6skXbDJJj8_turn05852,D6skXbDJJj8_turn05852,D6skXbDJJj8,https://www.youtube.com/live/D6skXbDJJj8,LIVE: Lindsay Clancy Murder Trial — MA v. Lindsay Clancy — Day 8,full_trial_stream,5,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8_D6skXbDJJj8.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/D6skXbDJJj8/D6skXbDJJj8_turn05852.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/D6skXbDJJj8/D6skXbDJJj8_turn05852.wav,D6skXbDJJj8,group_by_youtube_id,train,neutral,text_keyword_heuristic,LOW,NO,neutral default,YES,results in an exclusion.,results in an exclusion.,06:38:15.195,06:38:17.846,2.651,2.651,marker,MEDIUM,1,3,"D6skXbDJJj8_utt09169#p02,D6skXbDJJj8_utt09170#p01,D6skXbDJJj8_utt09171#p01","D6skXbDJJj8_utt09169,D6skXbDJJj8_utt09170,D6skXbDJJj8_utt09171",3,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8_D6skXbDJJj8.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8_D6skXbDJJj8.wav,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/D6skXbDJJj8/D6skXbDJJj8_turn05852.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/D6skXbDJJj8/D6skXbDJJj8_turn05852.wav,23895.195,23897.846,2.651,created,06:38:15.195,06:38:17.846,0.000,default_zero
