turn_id,utterance_id,youtube_id,source_url,title,category,priority,subtitle_path,video_path,audio_path,split_group_id,split_strategy,split,emotion_label,emotion_label_source,emotion_label_confidence,review_flag,review_reason,usable_for_phase2,turn_text,utterance_text,turn_start_time,turn_end_time,turn_duration_seconds,duration_seconds,turn_boundary_type,turn_confidence,turn_marker_count,turn_piece_count,turn_piece_ids,turn_source_utterance_ids,turn_source_utterance_count
D6skXbDJJj8_turn04636,D6skXbDJJj8_turn04636,D6skXbDJJj8,https://www.youtube.com/live/D6skXbDJJj8,LIVE: Lindsay Clancy Murder Trial — MA v. Lindsay Clancy — Day 8,full_trial_stream,5,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8_D6skXbDJJj8.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8_D6skXbDJJj8.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8_D6skXbDJJj8.wav,D6skXbDJJj8,group_by_youtube_id,train,neutral,text_keyword_heuristic,LOW,NO,neutral default,YES,"And um, what city or town do you live in?","And um, what city or town do you live",01:54:24.151,01:54:25.984,1.833,1.833,marker,MEDIUM,1,5,"D6skXbDJJj8_utt02245#p02,D6skXbDJJj8_utt02246#p01,D6skXbDJJj8_utt02247#p01,D6skXbDJJj8_utt02248#p01,D6skXbDJJj8_utt02249#p01","D6skXbDJJj8_utt02245,D6skXbDJJj8_utt02246,D6skXbDJJj8_utt02247,D6skXbDJJj8_utt02248,D6skXbDJJj8_utt02249",5
D6skXbDJJj8_turn04637,D6skXbDJJj8_turn04637,D6skXbDJJj8,https://www.youtube.com/live/D6skXbDJJj8,LIVE: Lindsay Clancy Murder Trial — MA v. Lindsay Clancy — Day 8,full_trial_stream,5,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8_D6skXbDJJj8.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8_D6skXbDJJj8.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8_D6skXbDJJj8.wav,D6skXbDJJj8,group_by_youtube_id,train,neutral,text_keyword_heuristic,LOW,NO,neutral default,YES,"Plymouth, Massachusetts. And where do you work?","Plymouth, Massachusetts. And where do",01:54:25.984,01:54:29.009,3.025,3.025,marker,MEDIUM,1,5,"D6skXbDJJj8_utt02249#p02,D6skXbDJJj8_utt02250#p01,D6skXbDJJj8_utt02251#p01,D6skXbDJJj8_utt02252#p01,D6skXbDJJj8_utt02253#p01","D6skXbDJJj8_utt02249,D6skXbDJJj8_utt02250,D6skXbDJJj8_utt02251,D6skXbDJJj8_utt02252,D6skXbDJJj8_utt02253",5
D6skXbDJJj8_turn04638,D6skXbDJJj8_turn04638,D6skXbDJJj8,https://www.youtube.com/live/D6skXbDJJj8,LIVE: Lindsay Clancy Murder Trial — MA v. Lindsay Clancy — Day 8,full_trial_stream,5,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8_D6skXbDJJj8.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8_D6skXbDJJj8.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8_D6skXbDJJj8.wav,D6skXbDJJj8,group_by_youtube_id,train,neutral,text_keyword_heuristic,LOW,NO,neutral default,YES,"Uh, Leaping Frogs Preschool.","Uh, Leaping Frogs Preschool.",01:54:29.009,01:54:30.940,1.931,1.931,marker,MEDIUM,1,3,"D6skXbDJJj8_utt02253#p02,D6skXbDJJj8_utt02254#p01,D6skXbDJJj8_utt02255#p01","D6skXbDJJj8_utt02253,D6skXbDJJj8_utt02254,D6skXbDJJj8_utt02255",3
D6skXbDJJj8_turn04639,D6skXbDJJj8_turn04639,D6skXbDJJj8,https://www.youtube.com/live/D6skXbDJJj8,LIVE: Lindsay Clancy Murder Trial — MA v. Lindsay Clancy — Day 8,full_trial_stream,5,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8_D6skXbDJJj8.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8_D6skXbDJJj8.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8_D6skXbDJJj8.wav,D6skXbDJJj8,group_by_youtube_id,train,confidence,text_keyword_heuristic,HIGH,YES,keyword match,YES,"Prior to [clears throat] working at Leaping Frogs, did you work at another preschool?",Prior to [clears throat] working at,01:54:30.940,01:54:35.329,4.389,4.389,marker,MEDIUM,1,7,"D6skXbDJJj8_utt02255#p02,D6skXbDJJj8_utt02256#p01,D6skXbDJJj8_utt02257#p01,D6skXbDJJj8_utt02258#p01,D6skXbDJJj8_utt02259#p01,D6skXbDJJj8_utt02260#p01,D6skXbDJJj8_utt02261#p01","D6skXbDJJj8_utt02255,D6skXbDJJj8_utt02256,D6skXbDJJj8_utt02257,D6skXbDJJj8_utt02258,D6skXbDJJj8_utt02259,D6skXbDJJj8_utt02260,D6skXbDJJj8_utt02261",7
D6skXbDJJj8_turn04640,D6skXbDJJj8_turn04640,D6skXbDJJj8,https://www.youtube.com/live/D6skXbDJJj8,LIVE: Lindsay Clancy Murder Trial — MA v. Lindsay Clancy — Day 8,full_trial_stream,5,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8_D6skXbDJJj8.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8_D6skXbDJJj8.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8_D6skXbDJJj8.wav,D6skXbDJJj8,group_by_youtube_id,train,neutral,text_keyword_heuristic,LOW,NO,neutral default,YES,"Yes, at","Yes, at",01:54:35.329,01:54:36.012,0.683,0.683,marker,MEDIUM,1,3,"D6skXbDJJj8_utt02261#p02,D6skXbDJJj8_utt02262#p01,D6skXbDJJj8_utt02263#p01","D6skXbDJJj8_utt02261,D6skXbDJJj8_utt02262,D6skXbDJJj8_utt02263",3
D6skXbDJJj8_turn04641,D6skXbDJJj8_turn04641,D6skXbDJJj8,https://www.youtube.com/live/D6skXbDJJj8,LIVE: Lindsay Clancy Murder Trial — MA v. Lindsay Clancy — Day 8,full_trial_stream,5,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8_D6skXbDJJj8.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8_D6skXbDJJj8.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8_D6skXbDJJj8.wav,D6skXbDJJj8,group_by_youtube_id,train,neutral,text_keyword_heuristic,LOW,NO,neutral default,YES,Where was that?,Where was that?,01:54:36.012,01:54:37.047,1.035,1.035,marker,MEDIUM,1,3,"D6skXbDJJj8_utt02263#p02,D6skXbDJJj8_utt02264#p01,D6skXbDJJj8_utt02265#p01","D6skXbDJJj8_utt02263,D6skXbDJJj8_utt02264,D6skXbDJJj8_utt02265",3
D6skXbDJJj8_turn04642,D6skXbDJJj8_turn04642,D6skXbDJJj8,https://www.youtube.com/live/D6skXbDJJj8,LIVE: Lindsay Clancy Murder Trial — MA v. Lindsay Clancy — Day 8,full_trial_stream,5,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8_D6skXbDJJj8.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8_D6skXbDJJj8.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8_D6skXbDJJj8.wav,D6skXbDJJj8,group_by_youtube_id,train,neutral,text_keyword_heuristic,LOW,NO,neutral default,YES,Learning Sprouts in Ducks.,Learning Sprouts in Ducks.,01:54:37.047,01:54:38.397,1.350,1.350,marker,MEDIUM,1,3,"D6skXbDJJj8_utt02265#p02,D6skXbDJJj8_utt02266#p01,D6skXbDJJj8_utt02267#p01","D6skXbDJJj8_utt02265,D6skXbDJJj8_utt02266,D6skXbDJJj8_utt02267",3
D6skXbDJJj8_turn04643,D6skXbDJJj8_turn04643,D6skXbDJJj8,https://www.youtube.com/live/D6skXbDJJj8,LIVE: Lindsay Clancy Murder Trial — MA v. Lindsay Clancy — Day 8,full_trial_stream,5,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8_D6skXbDJJj8.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8_D6skXbDJJj8.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8_D6skXbDJJj8.wav,D6skXbDJJj8,group_by_youtube_id,train,neutral,text_keyword_heuristic,LOW,NO,neutral default,YES,And how long had you been with Learning Sprouts?,And how long had you been with Learning,01:54:38.397,01:54:40.597,2.200,2.200,marker,MEDIUM,1,5,"D6skXbDJJj8_utt02267#p02,D6skXbDJJj8_utt02268#p01,D6skXbDJJj8_utt02269#p01,D6skXbDJJj8_utt02270#p01,D6skXbDJJj8_utt02271#p01","D6skXbDJJj8_utt02267,D6skXbDJJj8_utt02268,D6skXbDJJj8_utt02269,D6skXbDJJj8_utt02270,D6skXbDJJj8_utt02271",5
D6skXbDJJj8_turn04644,D6skXbDJJj8_turn04644,D6skXbDJJj8,https://www.youtube.com/live/D6skXbDJJj8,LIVE: Lindsay Clancy Murder Trial — MA v. Lindsay Clancy — Day 8,full_trial_stream,5,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8_D6skXbDJJj8.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8_D6skXbDJJj8.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8_D6skXbDJJj8.wav,D6skXbDJJj8,group_by_youtube_id,train,neutral,text_keyword_heuristic,LOW,NO,neutral default,YES,"Um, four years.","Um, four years.",01:54:40.597,01:54:42.589,1.992,1.992,marker,MEDIUM,1,3,"D6skXbDJJj8_utt02271#p02,D6skXbDJJj8_utt02272#p01,D6skXbDJJj8_utt02273#p01","D6skXbDJJj8_utt02271,D6skXbDJJj8_utt02272,D6skXbDJJj8_utt02273",3
D6skXbDJJj8_turn04645,D6skXbDJJj8_turn04645,D6skXbDJJj8,https://www.youtube.com/live/D6skXbDJJj8,LIVE: Lindsay Clancy Murder Trial — MA v. Lindsay Clancy — Day 8,full_trial_stream,5,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8_D6skXbDJJj8.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8_D6skXbDJJj8.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8_D6skXbDJJj8.wav,D6skXbDJJj8,group_by_youtube_id,train,confidence,text_keyword_heuristic,HIGH,YES,keyword match,YES,"Okay. Um, did you did [clears throat] you teach a particular age group at that preschool?","Okay. Um, did you did [clears throat]",01:54:42.589,01:54:47.319,4.730,4.730,marker,MEDIUM,1,7,"D6skXbDJJj8_utt02273#p02,D6skXbDJJj8_utt02274#p01,D6skXbDJJj8_utt02275#p01,D6skXbDJJj8_utt02276#p01,D6skXbDJJj8_utt02277#p01,D6skXbDJJj8_utt02278#p01,D6skXbDJJj8_utt02279#p01","D6skXbDJJj8_utt02273,D6skXbDJJj8_utt02274,D6skXbDJJj8_utt02275,D6skXbDJJj8_utt02276,D6skXbDJJj8_utt02277,D6skXbDJJj8_utt02278,D6skXbDJJj8_utt02279",7
D6skXbDJJj8_turn04646,D6skXbDJJj8_turn04646,D6skXbDJJj8,https://www.youtube.com/live/D6skXbDJJj8,LIVE: Lindsay Clancy Murder Trial — MA v. Lindsay Clancy — Day 8,full_trial_stream,5,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8_D6skXbDJJj8.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8_D6skXbDJJj8.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8_D6skXbDJJj8.wav,D6skXbDJJj8,group_by_youtube_id,train,neutral,text_keyword_heuristic,LOW,NO,neutral default,YES,"Yes, I taught the older preschool group.","Yes, I taught the older preschool group.",01:54:47.319,01:54:50.555,3.236,3.236,marker,MEDIUM,1,3,"D6skXbDJJj8_utt02279#p02,D6skXbDJJj8_utt02280#p01,D6skXbDJJj8_utt02281#p01","D6skXbDJJj8_utt02279,D6skXbDJJj8_utt02280,D6skXbDJJj8_utt02281",3
D6skXbDJJj8_turn04647,D6skXbDJJj8_turn04647,D6skXbDJJj8,https://www.youtube.com/live/D6skXbDJJj8,LIVE: Lindsay Clancy Murder Trial — MA v. Lindsay Clancy — Day 8,full_trial_stream,5,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8_D6skXbDJJj8.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8_D6skXbDJJj8.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8_D6skXbDJJj8.wav,D6skXbDJJj8,group_by_youtube_id,train,neutral,text_keyword_heuristic,LOW,NO,neutral default,YES,"Okay. And at Learning Sprouts, are the classes kind of divided up in some way? Um they're divided by age like toddlers, younger preschool, older preschool.","Okay. And at Learning Sprouts, are the",01:54:50.555,01:55:00.317,9.762,9.762,marker,MEDIUM,1,9,"D6skXbDJJj8_utt02281#p02,D6skXbDJJj8_utt02282#p01,D6skXbDJJj8_utt02283#p01,D6skXbDJJj8_utt02284#p01,D6skXbDJJj8_utt02285#p01,D6skXbDJJj8_utt02286#p01,D6skXbDJJj8_utt02287#p01,D6skXbDJJj8_utt02288#p01,D6skXbDJJj8_utt02289#p01","D6skXbDJJj8_utt02281,D6skXbDJJj8_utt02282,D6skXbDJJj8_utt02283,D6skXbDJJj8_utt02284,D6skXbDJJj8_utt02285,D6skXbDJJj8_utt02286,D6skXbDJJj8_utt02287,D6skXbDJJj8_utt02288,D6skXbDJJj8_utt02289",9
D6skXbDJJj8_turn04648,D6skXbDJJj8_turn04648,D6skXbDJJj8,https://www.youtube.com/live/D6skXbDJJj8,LIVE: Lindsay Clancy Murder Trial — MA v. Lindsay Clancy — Day 8,full_trial_stream,5,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8_D6skXbDJJj8.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8_D6skXbDJJj8.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8_D6skXbDJJj8.wav,D6skXbDJJj8,group_by_youtube_id,train,neutral,text_keyword_heuristic,LOW,NO,neutral default,YES,And is there a particular label to the rooms that they're in? Are they referred to in a particular way?,And is there a particular label to the,01:55:00.317,01:55:05.794,5.477,5.477,marker,MEDIUM,1,7,"D6skXbDJJj8_utt02289#p02,D6skXbDJJj8_utt02290#p01,D6skXbDJJj8_utt02291#p01,D6skXbDJJj8_utt02292#p01,D6skXbDJJj8_utt02293#p01,D6skXbDJJj8_utt02294#p01,D6skXbDJJj8_utt02295#p01","D6skXbDJJj8_utt02289,D6skXbDJJj8_utt02290,D6skXbDJJj8_utt02291,D6skXbDJJj8_utt02292,D6skXbDJJj8_utt02293,D6skXbDJJj8_utt02294,D6skXbDJJj8_utt02295",7
D6skXbDJJj8_turn04649,D6skXbDJJj8_turn04649,D6skXbDJJj8,https://www.youtube.com/live/D6skXbDJJj8,LIVE: Lindsay Clancy Murder Trial — MA v. Lindsay Clancy — Day 8,full_trial_stream,5,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8_D6skXbDJJj8.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8_D6skXbDJJj8.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8_D6skXbDJJj8.wav,D6skXbDJJj8,group_by_youtube_id,train,neutral,text_keyword_heuristic,LOW,NO,neutral default,YES,"Uh yes, we were sunflowers.","Uh yes, we were sunflowers.",01:55:05.794,01:55:08.132,2.338,2.338,marker,MEDIUM,1,3,"D6skXbDJJj8_utt02295#p02,D6skXbDJJj8_utt02296#p01,D6skXbDJJj8_utt02297#p01","D6skXbDJJj8_utt02295,D6skXbDJJj8_utt02296,D6skXbDJJj8_utt02297",3
D6skXbDJJj8_turn04650,D6skXbDJJj8_turn04650,D6skXbDJJj8,https://www.youtube.com/live/D6skXbDJJj8,LIVE: Lindsay Clancy Murder Trial — MA v. Lindsay Clancy — Day 8,full_trial_stream,5,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8_D6skXbDJJj8.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8_D6skXbDJJj8.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8_D6skXbDJJj8.wav,D6skXbDJJj8,group_by_youtube_id,train,neutral,text_keyword_heuristic,LOW,NO,neutral default,YES,So your group um the 3 to 5 year olds is uh the sunflower group.,So your group um the 3 to 5 year olds is,01:55:08.132,01:55:12.344,4.212,4.212,marker,MEDIUM,1,5,"D6skXbDJJj8_utt02297#p02,D6skXbDJJj8_utt02298#p01,D6skXbDJJj8_utt02299#p01,D6skXbDJJj8_utt02300#p01,D6skXbDJJj8_utt02301#p01","D6skXbDJJj8_utt02297,D6skXbDJJj8_utt02298,D6skXbDJJj8_utt02299,D6skXbDJJj8_utt02300,D6skXbDJJj8_utt02301",5
D6skXbDJJj8_turn04651,D6skXbDJJj8_turn04651,D6skXbDJJj8,https://www.youtube.com/live/D6skXbDJJj8,LIVE: Lindsay Clancy Murder Trial — MA v. Lindsay Clancy — Day 8,full_trial_stream,5,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8_D6skXbDJJj8.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8_D6skXbDJJj8.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8_D6skXbDJJj8.wav,D6skXbDJJj8,group_by_youtube_id,train,neutral,text_keyword_heuristic,LOW,NO,neutral default,YES,Yes.,Yes.,01:55:12.344,01:55:12.719,0.375,0.375,marker,MEDIUM,1,3,"D6skXbDJJj8_utt02301#p02,D6skXbDJJj8_utt02302#p01,D6skXbDJJj8_utt02303#p01","D6skXbDJJj8_utt02301,D6skXbDJJj8_utt02302,D6skXbDJJj8_utt02303",3
D6skXbDJJj8_turn04652,D6skXbDJJj8_turn04652,D6skXbDJJj8,https://www.youtube.com/live/D6skXbDJJj8,LIVE: Lindsay Clancy Murder Trial — MA v. Lindsay Clancy — Day 8,full_trial_stream,5,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8_D6skXbDJJj8.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8_D6skXbDJJj8.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8/live-lindsay-clancy-murder-trial-ma-v-lindsay-clancy-day-8_D6skXbDJJj8.wav,D6skXbDJJj8,group_by_youtube_id,train,neutral,text_keyword_heuristic,LOW,NO,neutral default,YES,And can you tell us a little bit about how the day is broken up for kids in the sunflower group?,And can you tell us a little bit about,01:55:12.719,01:55:19.357,6.638,6.638,marker,MEDIUM,1,7,"D6skXbDJJj8_utt02303#p02,D6skXbDJJj8_utt02304#p01,D6skXbDJJj8_utt02305#p01,D6skXbDJJj8_utt02306#p01,D6skXbDJJj8_utt02307#p01,D6skXbDJJj8_utt02308#p01,D6skXbDJJj8_utt02309#p01","D6skXbDJJj8_utt02303,D6skXbDJJj8_utt02304,D6skXbDJJj8_utt02305,D6skXbDJJj8_utt02306,D6skXbDJJj8_utt02307,D6skXbDJJj8_utt02308,D6skXbDJJj8_utt02309",7
