turn_id,youtube_id,source_url,title,raw_video_path,raw_subtitle_path,clip_video_path,clip_audio_path,turn_start_time,turn_end_time,clip_duration_seconds,rejection_status,rejection_reason
sHUdRcABC-Q_turn11652,sHUdRcABC-Q,https://www.youtube.com/watch?v=sHUdRcABC-Q,Psychiatrist Details Lindsay Clancy’s Hallucinations,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/psychiatrist-details-lindsay-clancy-s-hallucinations/psychiatrist-details-lindsay-clancy-s-hallucinations_sHUdRcABC-Q.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/psychiatrist-details-lindsay-clancy-s-hallucinations/psychiatrist-details-lindsay-clancy-s-hallucinations_sHUdRcABC-Q.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/sHUdRcABC-Q/sHUdRcABC-Q_turn11652.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/sHUdRcABC-Q/sHUdRcABC-Q_turn11652.wav,00:01:39.078,00:02:21.674,42.596,REJECTED,Duration outlier: outside 0.8-30 second MELD-style range
sHUdRcABC-Q_turn11660,sHUdRcABC-Q,https://www.youtube.com/watch?v=sHUdRcABC-Q,Psychiatrist Details Lindsay Clancy’s Hallucinations,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/psychiatrist-details-lindsay-clancy-s-hallucinations/psychiatrist-details-lindsay-clancy-s-hallucinations_sHUdRcABC-Q.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/psychiatrist-details-lindsay-clancy-s-hallucinations/psychiatrist-details-lindsay-clancy-s-hallucinations_sHUdRcABC-Q.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/sHUdRcABC-Q/sHUdRcABC-Q_turn11660.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/sHUdRcABC-Q/sHUdRcABC-Q_turn11660.wav,00:02:47.659,00:03:40.583,52.924,REJECTED,Duration outlier: outside 0.8-30 second MELD-style range
sHUdRcABC-Q_turn11663,sHUdRcABC-Q,https://www.youtube.com/watch?v=sHUdRcABC-Q,Psychiatrist Details Lindsay Clancy’s Hallucinations,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/psychiatrist-details-lindsay-clancy-s-hallucinations/psychiatrist-details-lindsay-clancy-s-hallucinations_sHUdRcABC-Q.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/psychiatrist-details-lindsay-clancy-s-hallucinations/psychiatrist-details-lindsay-clancy-s-hallucinations_sHUdRcABC-Q.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/sHUdRcABC-Q/sHUdRcABC-Q_turn11663.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/sHUdRcABC-Q/sHUdRcABC-Q_turn11663.wav,00:03:55.678,00:04:27.691,32.013,REJECTED,Duration outlier: outside 0.8-30 second MELD-style range
sHUdRcABC-Q_turn11677,sHUdRcABC-Q,https://www.youtube.com/watch?v=sHUdRcABC-Q,Psychiatrist Details Lindsay Clancy’s Hallucinations,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/psychiatrist-details-lindsay-clancy-s-hallucinations/psychiatrist-details-lindsay-clancy-s-hallucinations_sHUdRcABC-Q.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/psychiatrist-details-lindsay-clancy-s-hallucinations/psychiatrist-details-lindsay-clancy-s-hallucinations_sHUdRcABC-Q.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/sHUdRcABC-Q/sHUdRcABC-Q_turn11677.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/sHUdRcABC-Q/sHUdRcABC-Q_turn11677.wav,00:05:18.158,00:07:18.479,120.321,REJECTED,Duration outlier: outside 0.8-30 second MELD-style range
sHUdRcABC-Q_turn11686,sHUdRcABC-Q,https://www.youtube.com/watch?v=sHUdRcABC-Q,Psychiatrist Details Lindsay Clancy’s Hallucinations,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/psychiatrist-details-lindsay-clancy-s-hallucinations/psychiatrist-details-lindsay-clancy-s-hallucinations_sHUdRcABC-Q.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/psychiatrist-details-lindsay-clancy-s-hallucinations/psychiatrist-details-lindsay-clancy-s-hallucinations_sHUdRcABC-Q.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/sHUdRcABC-Q/sHUdRcABC-Q_turn11686.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/sHUdRcABC-Q/sHUdRcABC-Q_turn11686.wav,00:08:12.863,00:08:45.615,32.752,REJECTED,Duration outlier: outside 0.8-30 second MELD-style range
sHUdRcABC-Q_turn11689,sHUdRcABC-Q,https://www.youtube.com/watch?v=sHUdRcABC-Q,Psychiatrist Details Lindsay Clancy’s Hallucinations,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/psychiatrist-details-lindsay-clancy-s-hallucinations/psychiatrist-details-lindsay-clancy-s-hallucinations_sHUdRcABC-Q.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/psychiatrist-details-lindsay-clancy-s-hallucinations/psychiatrist-details-lindsay-clancy-s-hallucinations_sHUdRcABC-Q.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/sHUdRcABC-Q/sHUdRcABC-Q_turn11689.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/sHUdRcABC-Q/sHUdRcABC-Q_turn11689.wav,00:09:02.958,00:09:41.446,38.488,REJECTED,Duration outlier: outside 0.8-30 second MELD-style range
sHUdRcABC-Q_turn11698,sHUdRcABC-Q,https://www.youtube.com/watch?v=sHUdRcABC-Q,Psychiatrist Details Lindsay Clancy’s Hallucinations,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/psychiatrist-details-lindsay-clancy-s-hallucinations/psychiatrist-details-lindsay-clancy-s-hallucinations_sHUdRcABC-Q.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/psychiatrist-details-lindsay-clancy-s-hallucinations/psychiatrist-details-lindsay-clancy-s-hallucinations_sHUdRcABC-Q.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/sHUdRcABC-Q/sHUdRcABC-Q_turn11698.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/sHUdRcABC-Q/sHUdRcABC-Q_turn11698.wav,00:10:58.355,00:11:45.409,47.054,REJECTED,Duration outlier: outside 0.8-30 second MELD-style range
sHUdRcABC-Q_turn11706,sHUdRcABC-Q,https://www.youtube.com/watch?v=sHUdRcABC-Q,Psychiatrist Details Lindsay Clancy’s Hallucinations,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/psychiatrist-details-lindsay-clancy-s-hallucinations/psychiatrist-details-lindsay-clancy-s-hallucinations_sHUdRcABC-Q.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/psychiatrist-details-lindsay-clancy-s-hallucinations/psychiatrist-details-lindsay-clancy-s-hallucinations_sHUdRcABC-Q.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/sHUdRcABC-Q/sHUdRcABC-Q_turn11706.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/sHUdRcABC-Q/sHUdRcABC-Q_turn11706.wav,00:12:39.088,00:13:21.062,41.974,REJECTED,Duration outlier: outside 0.8-30 second MELD-style range
sHUdRcABC-Q_turn11805,sHUdRcABC-Q,https://www.youtube.com/watch?v=sHUdRcABC-Q,Psychiatrist Details Lindsay Clancy’s Hallucinations,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/psychiatrist-details-lindsay-clancy-s-hallucinations/psychiatrist-details-lindsay-clancy-s-hallucinations_sHUdRcABC-Q.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/psychiatrist-details-lindsay-clancy-s-hallucinations/psychiatrist-details-lindsay-clancy-s-hallucinations_sHUdRcABC-Q.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/sHUdRcABC-Q/sHUdRcABC-Q_turn11805.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/sHUdRcABC-Q/sHUdRcABC-Q_turn11805.wav,00:22:40.315,00:23:13.649,33.334,REJECTED,Duration outlier: outside 0.8-30 second MELD-style range
sHUdRcABC-Q_turn11807,sHUdRcABC-Q,https://www.youtube.com/watch?v=sHUdRcABC-Q,Psychiatrist Details Lindsay Clancy’s Hallucinations,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/psychiatrist-details-lindsay-clancy-s-hallucinations/psychiatrist-details-lindsay-clancy-s-hallucinations_sHUdRcABC-Q.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/psychiatrist-details-lindsay-clancy-s-hallucinations/psychiatrist-details-lindsay-clancy-s-hallucinations_sHUdRcABC-Q.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/sHUdRcABC-Q/sHUdRcABC-Q_turn11807.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/sHUdRcABC-Q/sHUdRcABC-Q_turn11807.wav,00:23:20.372,00:23:55.111,34.739,REJECTED,Duration outlier: outside 0.8-30 second MELD-style range
sHUdRcABC-Q_turn11833,sHUdRcABC-Q,https://www.youtube.com/watch?v=sHUdRcABC-Q,Psychiatrist Details Lindsay Clancy’s Hallucinations,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/psychiatrist-details-lindsay-clancy-s-hallucinations/psychiatrist-details-lindsay-clancy-s-hallucinations_sHUdRcABC-Q.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/psychiatrist-details-lindsay-clancy-s-hallucinations/psychiatrist-details-lindsay-clancy-s-hallucinations_sHUdRcABC-Q.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/sHUdRcABC-Q/sHUdRcABC-Q_turn11833.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/sHUdRcABC-Q/sHUdRcABC-Q_turn11833.wav,00:27:31.401,00:28:06.736,35.335,REJECTED,Duration outlier: outside 0.8-30 second MELD-style range
sHUdRcABC-Q_turn11921,sHUdRcABC-Q,https://www.youtube.com/watch?v=sHUdRcABC-Q,Psychiatrist Details Lindsay Clancy’s Hallucinations,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/psychiatrist-details-lindsay-clancy-s-hallucinations/psychiatrist-details-lindsay-clancy-s-hallucinations_sHUdRcABC-Q.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/psychiatrist-details-lindsay-clancy-s-hallucinations/psychiatrist-details-lindsay-clancy-s-hallucinations_sHUdRcABC-Q.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/sHUdRcABC-Q/sHUdRcABC-Q_turn11921.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/sHUdRcABC-Q/sHUdRcABC-Q_turn11921.wav,00:36:09.195,00:36:09.875,0.680,REJECTED,Duration outlier: outside 0.8-30 second MELD-style range
1tyKO8mTdOM_turn00014,1tyKO8mTdOM,https://www.youtube.com/live/1tyKO8mTdOM,LIVE: Lindsay Clancy trial Day 15,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-trial-day-15/live-lindsay-clancy-trial-day-15_1tyKO8mTdOM.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-trial-day-15/live-lindsay-clancy-trial-day-15_1tyKO8mTdOM.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/1tyKO8mTdOM/1tyKO8mTdOM_turn00014.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/1tyKO8mTdOM/1tyKO8mTdOM_turn00014.wav,00:03:50.157,00:04:49.911,59.754,REJECTED,Duration outlier: outside 0.8-30 second MELD-style range
1tyKO8mTdOM_turn00017,1tyKO8mTdOM,https://www.youtube.com/live/1tyKO8mTdOM,LIVE: Lindsay Clancy trial Day 15,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-trial-day-15/live-lindsay-clancy-trial-day-15_1tyKO8mTdOM.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-trial-day-15/live-lindsay-clancy-trial-day-15_1tyKO8mTdOM.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/1tyKO8mTdOM/1tyKO8mTdOM_turn00017.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/1tyKO8mTdOM/1tyKO8mTdOM_turn00017.wav,00:05:03.830,00:05:04.158,0.600,REJECTED,Duration outlier: outside 0.8-30 second MELD-style range
1tyKO8mTdOM_turn00021,1tyKO8mTdOM,https://www.youtube.com/live/1tyKO8mTdOM,LIVE: Lindsay Clancy trial Day 15,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-trial-day-15/live-lindsay-clancy-trial-day-15_1tyKO8mTdOM.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-trial-day-15/live-lindsay-clancy-trial-day-15_1tyKO8mTdOM.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/1tyKO8mTdOM/1tyKO8mTdOM_turn00021.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/1tyKO8mTdOM/1tyKO8mTdOM_turn00021.wav,00:05:13.492,00:05:14.118,0.626,REJECTED,Duration outlier: outside 0.8-30 second MELD-style range
1tyKO8mTdOM_turn00023,1tyKO8mTdOM,https://www.youtube.com/live/1tyKO8mTdOM,LIVE: Lindsay Clancy trial Day 15,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-trial-day-15/live-lindsay-clancy-trial-day-15_1tyKO8mTdOM.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-trial-day-15/live-lindsay-clancy-trial-day-15_1tyKO8mTdOM.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/1tyKO8mTdOM/1tyKO8mTdOM_turn00023.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/1tyKO8mTdOM/1tyKO8mTdOM_turn00023.wav,00:05:15.978,00:05:16.337,0.600,REJECTED,Duration outlier: outside 0.8-30 second MELD-style range
1tyKO8mTdOM_turn00026,1tyKO8mTdOM,https://www.youtube.com/live/1tyKO8mTdOM,LIVE: Lindsay Clancy trial Day 15,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-trial-day-15/live-lindsay-clancy-trial-day-15_1tyKO8mTdOM.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-trial-day-15/live-lindsay-clancy-trial-day-15_1tyKO8mTdOM.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/1tyKO8mTdOM/1tyKO8mTdOM_turn00026.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/1tyKO8mTdOM/1tyKO8mTdOM_turn00026.wav,00:05:26.712,00:05:27.269,0.600,REJECTED,Duration outlier: outside 0.8-30 second MELD-style range
1tyKO8mTdOM_turn00032,1tyKO8mTdOM,https://www.youtube.com/live/1tyKO8mTdOM,LIVE: Lindsay Clancy trial Day 15,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-trial-day-15/live-lindsay-clancy-trial-day-15_1tyKO8mTdOM.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-trial-day-15/live-lindsay-clancy-trial-day-15_1tyKO8mTdOM.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/1tyKO8mTdOM/1tyKO8mTdOM_turn00032.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/1tyKO8mTdOM/1tyKO8mTdOM_turn00032.wav,00:05:45.065,00:05:45.448,0.600,REJECTED,Duration outlier: outside 0.8-30 second MELD-style range
1tyKO8mTdOM_turn00035,1tyKO8mTdOM,https://www.youtube.com/live/1tyKO8mTdOM,LIVE: Lindsay Clancy trial Day 15,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-trial-day-15/live-lindsay-clancy-trial-day-15_1tyKO8mTdOM.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-trial-day-15/live-lindsay-clancy-trial-day-15_1tyKO8mTdOM.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/1tyKO8mTdOM/1tyKO8mTdOM_turn00035.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/1tyKO8mTdOM/1tyKO8mTdOM_turn00035.wav,00:05:54.648,00:05:55.368,0.720,REJECTED,Duration outlier: outside 0.8-30 second MELD-style range
1tyKO8mTdOM_turn00042,1tyKO8mTdOM,https://www.youtube.com/live/1tyKO8mTdOM,LIVE: Lindsay Clancy trial Day 15,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-trial-day-15/live-lindsay-clancy-trial-day-15_1tyKO8mTdOM.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-trial-day-15/live-lindsay-clancy-trial-day-15_1tyKO8mTdOM.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/1tyKO8mTdOM/1tyKO8mTdOM_turn00042.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/1tyKO8mTdOM/1tyKO8mTdOM_turn00042.wav,00:06:24.414,00:06:24.776,0.600,REJECTED,Duration outlier: outside 0.8-30 second MELD-style range
1tyKO8mTdOM_turn00072,1tyKO8mTdOM,https://www.youtube.com/live/1tyKO8mTdOM,LIVE: Lindsay Clancy trial Day 15,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-trial-day-15/live-lindsay-clancy-trial-day-15_1tyKO8mTdOM.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-trial-day-15/live-lindsay-clancy-trial-day-15_1tyKO8mTdOM.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/1tyKO8mTdOM/1tyKO8mTdOM_turn00072.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/1tyKO8mTdOM/1tyKO8mTdOM_turn00072.wav,00:09:37.035,00:09:37.769,0.734,REJECTED,Duration outlier: outside 0.8-30 second MELD-style range
1tyKO8mTdOM_turn00079,1tyKO8mTdOM,https://www.youtube.com/live/1tyKO8mTdOM,LIVE: Lindsay Clancy trial Day 15,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-trial-day-15/live-lindsay-clancy-trial-day-15_1tyKO8mTdOM.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-trial-day-15/live-lindsay-clancy-trial-day-15_1tyKO8mTdOM.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/1tyKO8mTdOM/1tyKO8mTdOM_turn00079.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/1tyKO8mTdOM/1tyKO8mTdOM_turn00079.wav,00:10:05.292,00:10:06.020,0.728,REJECTED,Duration outlier: outside 0.8-30 second MELD-style range
1tyKO8mTdOM_turn00081,1tyKO8mTdOM,https://www.youtube.com/live/1tyKO8mTdOM,LIVE: Lindsay Clancy trial Day 15,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-trial-day-15/live-lindsay-clancy-trial-day-15_1tyKO8mTdOM.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-trial-day-15/live-lindsay-clancy-trial-day-15_1tyKO8mTdOM.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/1tyKO8mTdOM/1tyKO8mTdOM_turn00081.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/1tyKO8mTdOM/1tyKO8mTdOM_turn00081.wav,00:10:18.284,00:10:18.698,0.600,REJECTED,Duration outlier: outside 0.8-30 second MELD-style range
1tyKO8mTdOM_turn00091,1tyKO8mTdOM,https://www.youtube.com/live/1tyKO8mTdOM,LIVE: Lindsay Clancy trial Day 15,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-trial-day-15/live-lindsay-clancy-trial-day-15_1tyKO8mTdOM.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-trial-day-15/live-lindsay-clancy-trial-day-15_1tyKO8mTdOM.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/1tyKO8mTdOM/1tyKO8mTdOM_turn00091.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/1tyKO8mTdOM/1tyKO8mTdOM_turn00091.wav,00:11:05.092,00:11:05.352,0.600,REJECTED,Duration outlier: outside 0.8-30 second MELD-style range
1tyKO8mTdOM_turn00094,1tyKO8mTdOM,https://www.youtube.com/live/1tyKO8mTdOM,LIVE: Lindsay Clancy trial Day 15,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-trial-day-15/live-lindsay-clancy-trial-day-15_1tyKO8mTdOM.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-trial-day-15/live-lindsay-clancy-trial-day-15_1tyKO8mTdOM.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/1tyKO8mTdOM/1tyKO8mTdOM_turn00094.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/1tyKO8mTdOM/1tyKO8mTdOM_turn00094.wav,00:11:20.533,00:11:20.899,0.600,REJECTED,Duration outlier: outside 0.8-30 second MELD-style range
1tyKO8mTdOM_turn00096,1tyKO8mTdOM,https://www.youtube.com/live/1tyKO8mTdOM,LIVE: Lindsay Clancy trial Day 15,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-trial-day-15/live-lindsay-clancy-trial-day-15_1tyKO8mTdOM.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-trial-day-15/live-lindsay-clancy-trial-day-15_1tyKO8mTdOM.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/1tyKO8mTdOM/1tyKO8mTdOM_turn00096.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/1tyKO8mTdOM/1tyKO8mTdOM_turn00096.wav,00:11:24.120,00:11:24.687,0.600,REJECTED,Duration outlier: outside 0.8-30 second MELD-style range
1tyKO8mTdOM_turn00100,1tyKO8mTdOM,https://www.youtube.com/live/1tyKO8mTdOM,LIVE: Lindsay Clancy trial Day 15,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-trial-day-15/live-lindsay-clancy-trial-day-15_1tyKO8mTdOM.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-trial-day-15/live-lindsay-clancy-trial-day-15_1tyKO8mTdOM.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/video/1tyKO8mTdOM/1tyKO8mTdOM_turn00100.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/processed/phase2/clancy/turn_clips/audio/1tyKO8mTdOM/1tyKO8mTdOM_turn00100.wav,00:11:50.875,00:11:51.439,0.600,REJECTED,Duration outlier: outside 0.8-30 second MELD-style range
