turn_id,utterance_id,youtube_id,source_url,title,category,priority,subtitle_path,video_path,audio_path,split_group_id,split_strategy,split,emotion_label,emotion_label_source,emotion_label_confidence,review_flag,review_reason,usable_for_phase2,turn_text,utterance_text,turn_start_time,turn_end_time,turn_duration_seconds,duration_seconds,turn_boundary_type,turn_confidence,turn_marker_count,turn_piece_count,turn_piece_ids,turn_source_utterance_ids,turn_source_utterance_count,speaker_cluster_id,speaker_cluster_overlap_seconds,speaker_cluster_source,speaker_role,speaker_role_source,speaker_role_confidence,corpus_exclusion_status,corpus_exclusion_reason
EA-DSbYev9I_turn03672,EA-DSbYev9I_turn03672,EA-DSbYev9I,,,,,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.wav,,,,,,,,,YES,Everything I did was approved by Mr. Knight. Uh but I was his point of contact.,Everything I did was approved by Mr.,08:08:55.877,08:09:01.125,5.248,5.248,marker,MEDIUM,1,7,"EA-DSbYev9I_utt24971#p02,EA-DSbYev9I_utt24972#p01,EA-DSbYev9I_utt24973#p01,EA-DSbYev9I_utt24974#p01,EA-DSbYev9I_utt24975#p01,EA-DSbYev9I_utt24976#p01,EA-DSbYev9I_utt24977#p01","EA-DSbYev9I_utt24971,EA-DSbYev9I_utt24972,EA-DSbYev9I_utt24973,EA-DSbYev9I_utt24974,EA-DSbYev9I_utt24975,EA-DSbYev9I_utt24976,EA-DSbYev9I_utt24977",7,SPEAKER_15,1.645,pyannote/speaker-diarization-3.1,UNKNOWN,unresolved,LOW,EXCLUDE,"case reviewer video, not live courtroom testimony"
EA-DSbYev9I_turn03673,EA-DSbYev9I_turn03673,EA-DSbYev9I,,,,,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.wav,,,,,,,,,YES,Did you ever have a uh power of attorney signed by Mr. Knight to sign on his behalf?,Did you ever have a uh power of attorney,08:09:01.125,08:09:06.850,5.725,5.725,marker,MEDIUM,1,7,"EA-DSbYev9I_utt24977#p02,EA-DSbYev9I_utt24978#p01,EA-DSbYev9I_utt24979#p01,EA-DSbYev9I_utt24980#p01,EA-DSbYev9I_utt24981#p01,EA-DSbYev9I_utt24982#p01,EA-DSbYev9I_utt24983#p01","EA-DSbYev9I_utt24977,EA-DSbYev9I_utt24978,EA-DSbYev9I_utt24979,EA-DSbYev9I_utt24980,EA-DSbYev9I_utt24981,EA-DSbYev9I_utt24982,EA-DSbYev9I_utt24983",7,SPEAKER_29,5.223,pyannote/speaker-diarization-3.1,UNKNOWN,unresolved,LOW,EXCLUDE,"case reviewer video, not live courtroom testimony"
EA-DSbYev9I_turn03674,EA-DSbYev9I_turn03674,EA-DSbYev9I,,,,,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.wav,,,,,,,,,YES,No. Um what I would do is have everything generated,No. Um what I would do is have,08:09:06.850,08:09:10.460,3.610,3.610,marker,MEDIUM,1,5,"EA-DSbYev9I_utt24983#p02,EA-DSbYev9I_utt24984#p01,EA-DSbYev9I_utt24985#p01,EA-DSbYev9I_utt24986#p01,EA-DSbYev9I_utt24987#p01","EA-DSbYev9I_utt24983,EA-DSbYev9I_utt24984,EA-DSbYev9I_utt24985,EA-DSbYev9I_utt24986,EA-DSbYev9I_utt24987",5,SPEAKER_15,3.610,pyannote/speaker-diarization-3.1,UNKNOWN,unresolved,LOW,EXCLUDE,"case reviewer video, not live courtroom testimony"
EA-DSbYev9I_turn03675,EA-DSbYev9I_turn03675,EA-DSbYev9I,,,,,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.wav,,,,,,,,,YES,and take it.,and take it.,08:09:10.460,08:09:12.063,1.603,1.603,marker,MEDIUM,1,3,"EA-DSbYev9I_utt24987#p02,EA-DSbYev9I_utt24988#p01,EA-DSbYev9I_utt24989#p01","EA-DSbYev9I_utt24987,EA-DSbYev9I_utt24988,EA-DSbYev9I_utt24989",3,SPEAKER_15,1.603,pyannote/speaker-diarization-3.1,UNKNOWN,unresolved,LOW,EXCLUDE,"case reviewer video, not live courtroom testimony"
EA-DSbYev9I_turn03676,EA-DSbYev9I_turn03676,EA-DSbYev9I,,,,,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.wav,,,,,,,,,YES,"I would um send it his attorney would come visit him on Tuesdays. if it was something real important, uh, he would sign it on Tuesdays and if I need it before then, uh, he was qu he was married to a young lady by the name of Mr. Lelay. Or at least they she thought they were married and",I would um send it his attorney would,08:09:12.063,08:09:31.858,19.795,19.795,marker,MEDIUM,1,17,"EA-DSbYev9I_utt24989#p02,EA-DSbYev9I_utt24990#p01,EA-DSbYev9I_utt24991#p01,EA-DSbYev9I_utt24992#p01,EA-DSbYev9I_utt24993#p01,EA-DSbYev9I_utt24994#p01,EA-DSbYev9I_utt24995#p01,EA-DSbYev9I_utt24996#p01,EA-DSbYev9I_utt24997#p01,EA-DSbYev9I_utt24998#p01,EA-DSbYev9I_utt24999#p01,EA-DSbYev9I_utt25000#p01,EA-DSbYev9I_utt25001#p01,EA-DSbYev9I_utt25002#p01,EA-DSbYev9I_utt25003#p01,EA-DSbYev9I_utt25004#p01,EA-DSbYev9I_utt25005#p01","EA-DSbYev9I_utt24989,EA-DSbYev9I_utt24990,EA-DSbYev9I_utt24991,EA-DSbYev9I_utt24992,EA-DSbYev9I_utt24993,EA-DSbYev9I_utt24994,EA-DSbYev9I_utt24995,EA-DSbYev9I_utt24996,EA-DSbYev9I_utt24997,EA-DSbYev9I_utt24998,EA-DSbYev9I_utt24999,EA-DSbYev9I_utt25000,EA-DSbYev9I_utt25001,EA-DSbYev9I_utt25002,EA-DSbYev9I_utt25003,EA-DSbYev9I_utt25004,EA-DSbYev9I_utt25005",17,SPEAKER_15,3.662,pyannote/speaker-diarization-3.1,UNKNOWN,unresolved,LOW,EXCLUDE,"case reviewer video, not live courtroom testimony"
EA-DSbYev9I_turn03677,EA-DSbYev9I_turn03677,EA-DSbYev9I,,,,,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.wav,,,,,,,,,YES,what?,what?,08:09:31.858,08:09:32.301,0.443,0.443,marker,MEDIUM,1,3,"EA-DSbYev9I_utt25005#p02,EA-DSbYev9I_utt25006#p01,EA-DSbYev9I_utt25007#p01","EA-DSbYev9I_utt25005,EA-DSbYev9I_utt25006,EA-DSbYev9I_utt25007",3,SPEAKER_15,0.286,pyannote/speaker-diarization-3.1,UNKNOWN,unresolved,LOW,EXCLUDE,"case reviewer video, not live courtroom testimony"
EA-DSbYev9I_turn03678,EA-DSbYev9I_turn03678,EA-DSbYev9I,,,,,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.wav,,,,,,,,,YES,"U, she was signed. She had the power attorney to sign.","U, she was signed. She had the power",08:09:32.301,08:09:38.349,6.048,6.048,marker,MEDIUM,1,5,"EA-DSbYev9I_utt25007#p02,EA-DSbYev9I_utt25008#p01,EA-DSbYev9I_utt25009#p01,EA-DSbYev9I_utt25010#p01,EA-DSbYev9I_utt25011#p01","EA-DSbYev9I_utt25007,EA-DSbYev9I_utt25008,EA-DSbYev9I_utt25009,EA-DSbYev9I_utt25010,EA-DSbYev9I_utt25011",5,SPEAKER_15,2.127,pyannote/speaker-diarization-3.1,UNKNOWN,unresolved,LOW,EXCLUDE,"case reviewer video, not live courtroom testimony"
EA-DSbYev9I_turn03679,EA-DSbYev9I_turn03679,EA-DSbYev9I,,,,,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.wav,,,,,,,,,YES,"Or at least she thought they were married. What do you mean? God damn it. We don't have time for a side quest. GOD DAMN IT, DONUT. WHAT DO YOU MEAN? What do you mean? There is a side quest on she thought that they were married, but maybe they weren't actually married. Why are you telling them everything, sir? Why are you spilling Suge's business? Damn, my guy. What are you doing?",Or at least she thought they were,08:09:38.349,08:10:06.150,27.801,27.801,marker,MEDIUM,1,19,"EA-DSbYev9I_utt25011#p02,EA-DSbYev9I_utt25012#p01,EA-DSbYev9I_utt25013#p01,EA-DSbYev9I_utt25014#p01,EA-DSbYev9I_utt25015#p01,EA-DSbYev9I_utt25016#p01,EA-DSbYev9I_utt25017#p01,EA-DSbYev9I_utt25018#p01,EA-DSbYev9I_utt25019#p01,EA-DSbYev9I_utt25020#p01,EA-DSbYev9I_utt25021#p01,EA-DSbYev9I_utt25022#p01,EA-DSbYev9I_utt25023#p01,EA-DSbYev9I_utt25024#p01,EA-DSbYev9I_utt25025#p01,EA-DSbYev9I_utt25026#p01,EA-DSbYev9I_utt25027#p01,EA-DSbYev9I_utt25028#p01,EA-DSbYev9I_utt25029#p01","EA-DSbYev9I_utt25011,EA-DSbYev9I_utt25012,EA-DSbYev9I_utt25013,EA-DSbYev9I_utt25014,EA-DSbYev9I_utt25015,EA-DSbYev9I_utt25016,EA-DSbYev9I_utt25017,EA-DSbYev9I_utt25018,EA-DSbYev9I_utt25019,EA-DSbYev9I_utt25020,EA-DSbYev9I_utt25021,EA-DSbYev9I_utt25022,EA-DSbYev9I_utt25023,EA-DSbYev9I_utt25024,EA-DSbYev9I_utt25025,EA-DSbYev9I_utt25026,EA-DSbYev9I_utt25027,EA-DSbYev9I_utt25028,EA-DSbYev9I_utt25029",19,SPEAKER_02,14.681,pyannote/speaker-diarization-3.1,UNKNOWN,unresolved,LOW,EXCLUDE,"case reviewer video, not live courtroom testimony"
EA-DSbYev9I_turn03680,EA-DSbYev9I_turn03680,EA-DSbYev9I,,,,,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.wav,,,,,,,,,YES,"By the name of Mr. Le, at least they she thought they were married.","By the name of Mr. Le, at least they she",08:10:08.468,08:10:09.832,1.364,1.364,marker,MEDIUM,1,4,"EA-DSbYev9I_utt25032#p01,EA-DSbYev9I_utt25033#p01,EA-DSbYev9I_utt25034#p01,EA-DSbYev9I_utt25035#p01","EA-DSbYev9I_utt25032,EA-DSbYev9I_utt25033,EA-DSbYev9I_utt25034,EA-DSbYev9I_utt25035",4,SPEAKER_15,1.364,pyannote/speaker-diarization-3.1,UNKNOWN,unresolved,LOW,EXCLUDE,"case reviewer video, not live courtroom testimony"
EA-DSbYev9I_turn03681,EA-DSbYev9I_turn03681,EA-DSbYev9I,,,,,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.wav,,,,,,,,,YES,[ __ ],[ __ ],08:10:09.832,08:10:09.910,0.078,0.078,marker,HIGH,1,1,EA-DSbYev9I_utt25035#p02,EA-DSbYev9I_utt25035,1,SPEAKER_15,0.078,pyannote/speaker-diarization-3.1,UNKNOWN,unresolved,LOW,EXCLUDE,"case reviewer video, not live courtroom testimony"
EA-DSbYev9I_turn03682,EA-DSbYev9I_turn03682,EA-DSbYev9I,,,,,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.wav,,,,,,,,,YES,[ __ ],[ __ ],08:10:09.910,08:10:09.920,0.010,0.010,marker,HIGH,1,1,EA-DSbYev9I_utt25036#p01,EA-DSbYev9I_utt25036,1,SPEAKER_15,0.010,pyannote/speaker-diarization-3.1,UNKNOWN,unresolved,LOW,EXCLUDE,"case reviewer video, not live courtroom testimony"
EA-DSbYev9I_turn03683,EA-DSbYev9I_turn03683,EA-DSbYev9I,,,,,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.wav,,,,,,,,,YES,[ __ ],[ __ ],08:10:09.920,08:10:10.263,0.343,0.343,marker,HIGH,1,1,EA-DSbYev9I_utt25037#p01,EA-DSbYev9I_utt25037,1,SPEAKER_15,0.343,pyannote/speaker-diarization-3.1,UNKNOWN,unresolved,LOW,EXCLUDE,"case reviewer video, not live courtroom testimony"
EA-DSbYev9I_turn03684,EA-DSbYev9I_turn03684,EA-DSbYev9I,,,,,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.wav,,,,,,,,,YES,And u uh she was signed. she had the power of attorney to sign uh but she didn't deal with anyone. And then we also had a rubber stamp that uh two of his um female friends had,And u uh she was signed. she had the,08:10:10.263,08:10:26.071,15.808,15.808,marker,MEDIUM,1,11,"EA-DSbYev9I_utt25037#p02,EA-DSbYev9I_utt25038#p01,EA-DSbYev9I_utt25039#p01,EA-DSbYev9I_utt25040#p01,EA-DSbYev9I_utt25041#p01,EA-DSbYev9I_utt25042#p01,EA-DSbYev9I_utt25043#p01,EA-DSbYev9I_utt25044#p01,EA-DSbYev9I_utt25045#p01,EA-DSbYev9I_utt25046#p01,EA-DSbYev9I_utt25047#p01","EA-DSbYev9I_utt25037,EA-DSbYev9I_utt25038,EA-DSbYev9I_utt25039,EA-DSbYev9I_utt25040,EA-DSbYev9I_utt25041,EA-DSbYev9I_utt25042,EA-DSbYev9I_utt25043,EA-DSbYev9I_utt25044,EA-DSbYev9I_utt25045,EA-DSbYev9I_utt25046,EA-DSbYev9I_utt25047",11,SPEAKER_15,9.272,pyannote/speaker-diarization-3.1,UNKNOWN,unresolved,LOW,EXCLUDE,"case reviewer video, not live courtroom testimony"
EA-DSbYev9I_turn03685,EA-DSbYev9I_turn03685,EA-DSbYev9I,,,,,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.wav,,,,,,,,,YES,sign checks,sign checks,08:10:26.071,08:10:27.195,1.124,1.124,marker,MEDIUM,1,3,"EA-DSbYev9I_utt25047#p02,EA-DSbYev9I_utt25048#p01,EA-DSbYev9I_utt25049#p01","EA-DSbYev9I_utt25047,EA-DSbYev9I_utt25048,EA-DSbYev9I_utt25049",3,SPEAKER_15,0.775,pyannote/speaker-diarization-3.1,UNKNOWN,unresolved,LOW,EXCLUDE,"case reviewer video, not live courtroom testimony"
EA-DSbYev9I_turn03686,EA-DSbYev9I_turn03686,EA-DSbYev9I,,,,,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/tupac/corpus/raw/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn/nv-v-duane-keffe-d-davis-day-2-mob-james-reggie-wright-jr-and-the-corn_EA-DSbYev9I.wav,,,,,,,,,YES,or to um wait wait wait wait wait wait. So his wife that might have not been his actual wife had maybe a power of attorney and then two of his other women or friends had rubber stamps so they could just sign the checks. Okay.,or to um,08:10:27.195,08:10:46.687,19.492,19.492,marker,MEDIUM,1,18,"EA-DSbYev9I_utt25049#p02,EA-DSbYev9I_utt25050#p01,EA-DSbYev9I_utt25051#p01,EA-DSbYev9I_utt25051#p02,EA-DSbYev9I_utt25052#p01,EA-DSbYev9I_utt25053#p01,EA-DSbYev9I_utt25054#p01,EA-DSbYev9I_utt25055#p01,EA-DSbYev9I_utt25056#p01,EA-DSbYev9I_utt25057#p01,EA-DSbYev9I_utt25058#p01,EA-DSbYev9I_utt25059#p01,EA-DSbYev9I_utt25060#p01,EA-DSbYev9I_utt25061#p01,EA-DSbYev9I_utt25062#p01,EA-DSbYev9I_utt25063#p01,EA-DSbYev9I_utt25064#p01,EA-DSbYev9I_utt25065#p01","EA-DSbYev9I_utt25049,EA-DSbYev9I_utt25050,EA-DSbYev9I_utt25051,EA-DSbYev9I_utt25052,EA-DSbYev9I_utt25053,EA-DSbYev9I_utt25054,EA-DSbYev9I_utt25055,EA-DSbYev9I_utt25056,EA-DSbYev9I_utt25057,EA-DSbYev9I_utt25058,EA-DSbYev9I_utt25059,EA-DSbYev9I_utt25060,EA-DSbYev9I_utt25061,EA-DSbYev9I_utt25062,EA-DSbYev9I_utt25063,EA-DSbYev9I_utt25064,EA-DSbYev9I_utt25065",17,SPEAKER_02,7.880,pyannote/speaker-diarization-3.1,UNKNOWN,unresolved,LOW,EXCLUDE,"case reviewer video, not live courtroom testimony"
